tweet_id,datetime,text,user,likes,retweets,sentiment
btc_00000241,2024-01-04 05:23:49,Bitcoin currently trading at $47794 📊,btc_miner,38,3,neutral
btc_00000242,2024-01-04 05:36:52,Survey: 42% of investors hold Bitcoin,nft_collector,77,15,neutral
btc_00000243,2024-01-04 06:55:04,"Bearish on Bitcoin, downtrend confirmed 🐻",hodl_gang,80,10,negative
btc_00000244,2024-01-04 06:21:01,Lost so much on Bitcoin... never again 😭,whale_watcher,59,44,negative
btc_00000245,2024-01-04 06:54:33,Technical analysis shows Bitcoin crash to $35 📉 🎯,crypto_skeptic,60,22,negative
btc_00000246,2024-01-04 06:16:41,Study shows: Bitcoin volatility decreasing over time 💰,crypto_bull,19,16,neutral
btc_00000247,2024-01-04 06:21:59,"Bitcoin = ponzi scheme, wake up people! ⚠️",on_chain_data,38,14,negative
btc_00000248,2024-01-04 06:26:38,JUST BOUGHT MORE $BTC! HODL STRONG 💎🙌,fundamental,268,14,positive
btc_00000249,2024-01-04 07:41:22,Bitcoin mining centralization = big problem ⚠️ 💰,btc_miner,26,9,negative
btc_00000250,2024-01-04 07:38:55,Study shows: Bitcoin volatility decreasing over time,crypto_analyst,484,26,neutral
btc_00000251,2024-01-04 07:08:07,Bitcoin to the moon! 🚀 #BTC #crypto 🎯,defi_degen,194,33,positive
btc_00000252,2024-01-04 07:14:05,Bitcoin transaction fees too high! Unusable! 💸,hodl_gang,103,38,negative
btc_00000253,2024-01-04 07:03:04,"Bitcoin dead, time to move on 💀",btc_hodler,58,6,negative
btc_00000254,2024-01-04 07:42:07,Lost 10% on Bitcoin this week... brutal 💔,bull_run,91,24,negative
btc_00000255,2024-01-04 08:28:45,Best decision ever: buying Bitcoin! 🙌,crypto_news,463,113,positive
btc_00000256,2024-01-04 09:03:22,Bitcoin mining centralization = big problem ⚠️,btc_miner,164,44,negative
btc_00000257,2024-01-04 09:07:23,Bitcoin transaction fees too high! Unusable! 💸 💯,fundamental,211,24,negative
btc_00000258,2024-01-04 09:17:37,Just bought more $BTC! HODL strong 💎🙌,crypto_analyst,2670,1323,positive
btc_00000259,2024-01-04 10:24:11,"BTC dump incoming, get out while you can! 🔻",bull_run,182,43,negative
btc_00000260,2024-01-04 10:21:59,Survey: 41% of investors hold Bitcoin 🎯,chart_master,61,2,neutral
btc_00000261,2024-01-04 10:59:47,BITCOIN SENTIMENT TURNING POSITIVE! RALLY INCOMING 🚀,on_chain_data,407,133,positive
btc_00000262,2024-01-04 10:36:49,"Crypto winter is here, Bitcoin going to $33 🥶",alt_hunter,145,60,negative
btc_00000263,2024-01-04 11:43:17,Bitcoin hashrate at ATH! Network security = bullish 🔒,bitcoin_maxie,194,48,positive
btc_00000264,2024-01-04 11:51:49,DCA into Bitcoin = winning strategy 📊 👀,crypto_skeptic,225,74,positive
btc_00000265,2024-01-04 11:01:28,BTC pumping hard! This is just the beginning 🔥,crypto_bull,522,84,positive
btc_00000266,2024-01-04 11:17:57,BTC holding steady at adoption support level,crypto_skeptic,20,8,neutral
btc_00000267,2024-01-04 12:55:39,"Bitcoin will hit $56k this year, mark my words! 📈",bear_market,199,27,positive
btc_00000268,2024-01-04 12:45:16,BTC HODLERS BEING REWARDED! DIAMOND HANDS WIN 💎,chart_master,5316,550,positive
btc_00000269,2024-01-04 12:32:04,BTC technical analysis shows strong uptrend ↗️ 💯,whale_watcher,126,20,positive
btc_00000270,2024-01-04 13:09:01,Bitcoin sentiment turning positive! Rally incoming 🚀,bitcoin_og,248,26,positive
btc_00000271,2024-01-04 13:01:10,New Bitcoin ETF filing submitted by regulation,satoshi_fan,66,19,neutral
btc_00000272,2024-01-04 13:32:45,Bitcoin adoption growing massively! Bullish 📊,on_chain_data,58,34,positive
btc_00000273,2024-01-04 14:41:05,New Bitcoin ETF filing submitted by PayPal,bitcoin_maxie,155,41,neutral
btc_00000274,2024-01-04 14:33:51,Tether FUD affecting Bitcoin price! Not good 😬,btc_hodler,544,163,negative
btc_00000275,2024-01-04 14:58:15,Long-term Bitcoin holders not selling 🔒,bitcoin_og,84,16,neutral
btc_00000276,2024-01-04 14:23:05,"Bearish on Bitcoin, downtrend confirmed 🐻",satoshi_fan,341,136,negative
btc_00000277,2024-01-04 14:36:52,Bitcoin hash ribbons indicating Grayscale signal,crypto_trader,169,17,neutral
btc_00000278,2024-01-04 14:18:21,Consolidation phase for Bitcoin continues ⏸️,bitcoin_og,137,37,neutral
btc_00000279,2024-01-04 15:00:10,Market manipulation! Bitcoin not organic growth 😡,sats_stacker,679,71,negative
btc_00000280,2024-01-04 16:01:44,DCA into Bitcoin = winning strategy 📊,moon_soon,239,99,positive
btc_00000281,2024-01-04 16:15:45,Amazing gains on Bitcoin today! Up 11% 🎉,crypto_news,432,162,positive
btc_00000282,2024-01-04 16:58:26,Institutions buying Bitcoin = moon time 🌙,bear_market,14032,1104,positive
btc_00000283,2024-01-04 16:57:00,Market update: Bitcoin sideways movement continues 💯,hodl_gang,207,68,neutral
btc_00000284,2024-01-04 17:19:31,"Bitcoin will hit $61k this year, mark my words! 📈 💰",bitcoin_og,858,198,positive
btc_00000285,2024-01-04 17:48:11,Tether FUD affecting Bitcoin price! Not good 😬,crypto_trader,517,105,negative
btc_00000286,2024-01-04 17:18:17,Whales dumping BTC! Retail getting rekt 🐋,nft_collector,350,31,negative
btc_00000287,2024-01-04 18:09:06,Bitcoin looking strong at $60 resistance broken!,diamond_hands,872,89,positive
btc_00000288,2024-01-04 18:13:18,Bitcoin hash ribbons indicating Square signal,hodl_gang,905,430,neutral
btc_00000289,2024-01-04 18:07:28,Bitcoin on-chain metrics showing mixed signals 📊,btc_miner,104,11,neutral
btc_00000290,2024-01-04 18:47:50,Bitcoin network upgrade scheduled for Grayscale,whale_watcher,234,12,neutral
btc_00000291,2024-01-04 18:49:04,"Bitcoin bubble bursting, warned you all 😱",technical_ta,364,134,negative
btc_00000292,2024-01-04 19:40:02,Market update: Bitcoin sideways movement continues,bear_market,69,57,neutral
btc_00000293,2024-01-04 19:52:11,Bitcoin crashing hard! Sell everything! 📉,fundamental,250,52,negative
btc_00000294,2024-01-04 19:35:39,Bitcoin adoption growing massively! Bullish 📊 ⚡,diamond_hands,733,96,positive
btc_00000295,2024-01-04 20:11:56,Market manipulation! Bitcoin not organic growth 😡,crypto_news,297,97,negative
btc_00000296,2024-01-04 20:14:07,Sold all my BTC before the crash! Dodged bullet 😅,on_chain_data,469,102,negative
btc_00000297,2024-01-04 20:20:42,Bitcoin adoption growing massively! Bullish 📊,sats_stacker,284,190,positive
btc_00000298,2024-01-04 21:01:18,Bitcoin overvalued at current prices! Correction needed ⬇️,chart_master,581,140,negative
btc_00000299,2024-01-04 21:25:16,"Bitcoin dominance at 53%, altcoins struggling",btc_hodler,94,28,neutral
btc_00000300,2024-01-04 21:36:56,Best performing asset: #Bitcoin 🏆,moon_soon,848,37,positive
btc_00000301,2024-01-04 21:01:51,"Bitcoin dominance at 60%, altcoins struggling",crypto_analyst,53,42,neutral
btc_00000302,2024-01-04 22:12:10,"Bitcoin = ponzi scheme, wake up people! ⚠️",trading_pro,125,22,negative
btc_00000303,2024-01-04 23:00:02,BTC HODLERS BEING REWARDED! DIAMOND HANDS WIN 💎,crypto_bull,231,57,positive
btc_00000304,2024-01-04 23:49:44,Bitcoin > everything else. Change my mind 💪,whale_watcher,92,58,positive
btc_00000305,2024-01-04 23:55:05,Technical analysis shows Bitcoin crash to $26 📉,bitcoin_maxie,252,22,negative
btc_00000306,2024-01-04 23:38:58,Regulatory pressure killing Bitcoin! Be careful! ⚖️,crypto_trader,123,3,negative
btc_00000307,2024-01-04 23:19:17,Tether FUD affecting Bitcoin price! Not good 😬 ⚡,defi_degen,150,36,negative
btc_00000308,2024-01-05 00:58:44,Bitcoin network upgrade scheduled for institutional buying,trading_pro,33,13,neutral
btc_00000309,2024-01-05 00:45:06,BTC hodlers being rewarded! Diamond hands win 💎,defi_degen,492,128,positive
btc_00000310,2024-01-05 01:21:09,Bitcoin currently trading at $44003 📊,bear_market,50,15,neutral
btc_00000311,2024-01-05 01:33:46,"Crypto winter is here, Bitcoin going to $27 🥶",hodl_gang,56,17,negative
btc_00000312,2024-01-05 02:26:55,Best performing asset: #Bitcoin 🏆,crypto_bull,92,13,positive
btc_00000313,2024-01-05 02:32:35,Bullish on #Bitcoin! Target: $69k 🚀,fundamental,152,50,positive
btc_00000314,2024-01-05 02:12:28,"Bitcoin bubble bursting, warned you all 😱",sats_stacker,320,217,negative
btc_00000315,2024-01-05 03:27:18,Long-term Bitcoin holders not selling 🔒,fundamental,62,11,neutral
btc_00000316,2024-01-05 04:51:39,Bitcoin mining difficulty adjusted 59%,technical_ta,21,4,neutral
btc_00000317,2024-01-05 04:54:59,Regulatory pressure killing Bitcoin! Be careful! ⚖️,crypto_trader,157,54,negative
btc_00000318,2024-01-05 04:00:19,Regulatory pressure killing Bitcoin! Be careful! ⚖️,technical_ta,120,36,negative
btc_00000319,2024-01-05 05:40:35,BTC pumping hard! This is just the beginning 🔥,whale_watcher,74,118,positive
btc_00000320,2024-01-05 05:39:49,Bitcoin to the moon! 🚀 #BTC #crypto,crypto_analyst,427,108,positive
btc_00000321,2024-01-05 05:11:16,DCA into Bitcoin = winning strategy 📊,hodl_gang,50,28,positive
btc_00000322,2024-01-05 06:17:51,Regulatory pressure killing Bitcoin! Be careful! ⚖️,fundamental,207,81,negative
btc_00000323,2024-01-05 07:20:04,"BITCOIN SCAM, GOVERNMENT WILL BAN IT! ⚠️",btc_hodler,64,14,negative
btc_00000324,2024-01-05 07:15:35,Regulatory pressure killing Bitcoin! Be careful! ⚖️,crypto_analyst,192,32,negative
btc_00000325,2024-01-05 07:53:13,Bitcoin overvalued at current prices! Correction needed ⬇️,moon_soon,258,39,negative
btc_00000326,2024-01-05 07:43:07,Best decision ever: buying Bitcoin! 🙌,trading_pro,283,103,positive
btc_00000327,2024-01-05 08:58:12,"Bearish on Bitcoin, downtrend confirmed 🐻",crypto_analyst,134,38,negative
btc_00000328,2024-01-05 08:16:32,Interesting Bitcoin development: Blackrock ⚡,crypto_bull,27,6,neutral
btc_00000329,2024-01-05 08:17:40,Bitcoin network upgrade scheduled for Fidelity,btc_hodler,71,3,neutral
btc_00000330,2024-01-05 08:47:55,Bitcoin currently trading at $45414 📊,bear_market,71,17,neutral
btc_00000331,2024-01-05 09:54:08,Just bought more $BTC! HODL strong 💎🙌,bitcoin_maxie,412,48,positive
btc_00000332,2024-01-05 09:39:47,Analyzing Bitcoin chart patterns today 📈 🔥,crypto_bull,93,11,neutral
btc_00000333,2024-01-05 09:25:26,Institutions buying Bitcoin = moon time 🌙 ⚡,bull_run,360,88,positive
btc_00000334,2024-01-05 09:26:11,"BTC dump incoming, get out while you can! 🔻",bear_market,1133,117,negative
btc_00000335,2024-01-05 09:05:36,Bitcoin crashing hard! Sell everything! 📉,defi_degen,74,39,negative
btc_00000336,2024-01-05 09:49:10,BTC pumping hard! This is just the beginning 🔥 🔥,crypto_bull,132,83,positive
btc_00000337,2024-01-05 10:57:55,BTC technical analysis shows strong uptrend ↗️,diamond_hands,191,95,positive
btc_00000338,2024-01-05 10:17:56,Amazing gains on Bitcoin today! Up 7% 🎉 💯,diamond_hands,267,71,positive
btc_00000339,2024-01-05 10:53:40,Sold all my BTC before the crash! Dodged bullet 😅 👀,bull_run,224,50,negative
btc_00000340,2024-01-05 11:50:18,Tether FUD affecting Bitcoin price! Not good 😬,diamond_hands,101,44,negative
btc_00000341,2024-01-05 11:13:29,Regulatory pressure killing Bitcoin! Be careful! ⚖️,chart_master,143,13,negative
btc_00000342,2024-01-05 12:57:02,Bitcoin hash ribbons indicating Square signal,bitcoin_og,45,11,neutral
btc_00000343,2024-01-05 13:11:58,"Bearish on Bitcoin, downtrend confirmed 🐻 🚨",satoshi_fan,200,34,negative
btc_00000344,2024-01-05 13:46:25,Bitcoin looking strong at $65 resistance broken!,nft_collector,250,115,positive
btc_00000345,2024-01-05 14:14:48,"Bearish on Bitcoin, downtrend confirmed 🐻",alt_hunter,361,66,negative
btc_00000346,2024-01-05 14:59:19,Market manipulation! Bitcoin not organic growth 😡,crypto_skeptic,359,122,negative
btc_00000347,2024-01-05 15:49:09,Bitcoin sentiment turning positive! Rally incoming 🚀 👀,satoshi_fan,1119,56,positive
btc_00000348,2024-01-05 15:13:27,BITCOIN TRADING RANGE: $45333 - $47183 💯,bitcoin_maxie,75,17,neutral
btc_00000349,2024-01-05 15:35:43,"Bitcoin dead, time to move on 💀",crypto_analyst,53,109,negative
btc_00000350,2024-01-05 15:08:20,Whales dumping BTC! Retail getting rekt 🐋,on_chain_data,604,81,negative
btc_00000351,2024-01-05 15:22:31,Bitcoin hashrate at ATH! Network security = bullish 🔒,bull_run,983,247,positive
btc_00000352,2024-01-05 15:39:38,Tether FUD affecting Bitcoin price! Not good 😬 💯,on_chain_data,401,93,negative
btc_00000353,2024-01-05 16:27:09,"BITCOIN DEAD, TIME TO MOVE ON 💀",crypto_news,463,29,negative
btc_00000354,2024-01-05 16:33:53,Bitcoin overvalued at current prices! Correction needed ⬇️,sats_stacker,273,97,negative
btc_00000355,2024-01-05 16:10:20,"Bitcoin volume increasing, watching closely 👀",crypto_trader,177,55,neutral
btc_00000356,2024-01-05 16:27:16,Bitcoin hash ribbons indicating technology upgrade signal 💰,fundamental,182,26,neutral
btc_00000357,2024-01-05 17:50:11,Bitcoin on-chain metrics showing mixed signals 📊,btc_miner,105,59,neutral
btc_00000358,2024-01-05 18:55:29,"Bitcoin bubble bursting, warned you all 😱",btc_miner,326,60,negative
btc_00000359,2024-01-05 18:18:49,"Bitcoin will hit $59k this year, mark my words! 📈",crypto_bull,131,182,positive
btc_00000360,2024-01-05 18:46:02,Bitcoin network upgrade scheduled for Square,trading_pro,73,33,neutral
btc_00000361,2024-01-05 18:29:44,BITCOIN OVERVALUED AT CURRENT PRICES! CORRECTION NEEDED ⬇️ 💰,crypto_skeptic,200,131,negative
btc_00000362,2024-01-05 19:40:51,Bitcoin > everything else. Change my mind 💪 👀,sats_stacker,395,31,positive
btc_00000363,2024-01-05 19:47:16,Bitcoin hash ribbons indicating Grayscale signal,fundamental,91,28,neutral
btc_00000364,2024-01-05 20:44:51,BTC pumping hard! This is just the beginning 🔥,btc_hodler,418,287,positive
btc_00000365,2024-01-05 21:02:38,Long-term Bitcoin holders not selling 🔒,crypto_analyst,165,43,neutral
btc_00000366,2024-01-05 21:50:40,Bitcoin adoption growing massively! Bullish 📊 🚨,bitcoin_og,685,76,positive
btc_00000367,2024-01-05 21:29:37,BTC hodlers being rewarded! Diamond hands win 💎,btc_miner,808,184,positive
btc_00000368,2024-01-05 22:09:29,Bitcoin trading range: $43807 - $45595,fundamental,96,21,neutral
btc_00000369,2024-01-05 22:05:40,"Bitcoin dominance at 57%, altcoins struggling",nft_collector,64,21,neutral
btc_00000370,2024-01-05 22:01:09,New Bitcoin ETF filing submitted by Grayscale,crypto_skeptic,85,47,neutral
btc_00000371,2024-01-05 23:24:58,New Bitcoin ETF filing submitted by ETF approval,trading_pro,46,19,neutral
btc_00000372,2024-01-05 23:36:18,Bitcoin overvalued at current prices! Correction needed ⬇️,moon_soon,51,35,negative
btc_00000373,2024-01-06 00:49:23,Bitcoin overvalued at current prices! Correction needed ⬇️,bear_market,159,65,negative
btc_00000374,2024-01-06 00:52:59,Institutions buying Bitcoin = moon time 🌙,defi_degen,139,95,positive
btc_00000375,2024-01-06 00:37:41,Bitcoin looking strong at $64 resistance broken!,btc_miner,280,52,positive
btc_00000376,2024-01-06 01:01:20,"BITCOIN DOMINANCE AT 60%, ALTCOINS STRUGGLING",crypto_skeptic,68,3,neutral
btc_00000377,2024-01-06 01:50:41,"Bitcoin scam, government will ban it! ⚠️",crypto_analyst,39,26,negative
btc_00000378,2024-01-06 01:12:20,Bitcoin hash ribbons indicating PayPal signal 👀,crypto_trader,33,5,neutral
btc_00000379,2024-01-06 01:15:50,"Bitcoin bubble bursting, warned you all 😱",moon_soon,178,42,negative
btc_00000380,2024-01-06 01:00:47,Bitcoin hash ribbons indicating MicroStrategy signal,btc_hodler,24,7,neutral
btc_00000381,2024-01-06 02:49:38,Long-term Bitcoin holders not selling 🔒 🚨,bear_market,43,30,neutral
btc_00000382,2024-01-06 02:46:49,Bitcoin currently trading at $44612 📊,btc_hodler,18,11,neutral
btc_00000383,2024-01-06 02:09:54,Bitcoin trading range: $43720 - $45504,chart_master,74,12,neutral
btc_00000384,2024-01-06 02:15:50,Tether FUD affecting Bitcoin price! Not good 😬 💯,nft_collector,208,54,negative
btc_00000385,2024-01-06 03:21:18,BTC pumping hard! This is just the beginning 🔥,technical_ta,291,138,positive
btc_00000386,2024-01-06 03:18:01,Bitcoin mining difficulty adjusted 54%,whale_watcher,88,3,neutral
btc_00000387,2024-01-06 03:45:28,Bitcoin sentiment turning positive! Rally incoming 🚀,bull_run,373,44,positive
btc_00000388,2024-01-06 04:09:37,LOST SO MUCH ON BITCOIN... NEVER AGAIN 😭,crypto_bull,159,8,negative
btc_00000389,2024-01-06 04:22:41,"Bearish on Bitcoin, downtrend confirmed 🐻",crypto_trader,245,46,negative
btc_00000390,2024-01-06 04:11:30,Bitcoin hash ribbons indicating regulation signal,crypto_analyst,44,13,neutral
btc_00000391,2024-01-06 05:50:07,"Bitcoin bubble bursting, warned you all 😱",bear_market,100,16,negative
btc_00000392,2024-01-06 06:50:33,Long-term Bitcoin holders not selling 🔒,whale_watcher,11,28,neutral
btc_00000393,2024-01-06 06:34:54,Bullish on #Bitcoin! Target: $62k 🚀,fundamental,85,80,positive
btc_00000394,2024-01-06 07:59:41,Just bought more $BTC! HODL strong 💎🙌,whale_watcher,185,79,positive
btc_00000395,2024-01-06 07:57:57,"Bitcoin will hit $57k this year, mark my words! 📈",crypto_trader,97,58,positive
btc_00000396,2024-01-06 07:50:03,STUDY SHOWS: BITCOIN VOLATILITY DECREASING OVER TIME,bitcoin_og,69,14,neutral
btc_00000397,2024-01-06 07:19:36,"BITCOIN BUBBLE BURSTING, WARNED YOU ALL 😱 💯",crypto_bull,73,67,negative
btc_00000398,2024-01-06 07:48:29,Market update: Bitcoin sideways movement continues 🚨,crypto_bull,83,7,neutral
btc_00000399,2024-01-06 07:41:19,Smart money accumulating Bitcoin quietly 👀,chart_master,119,80,positive
btc_00000400,2024-01-06 08:31:00,"Bitcoin = ponzi scheme, wake up people! ⚠️",bitcoin_og,301,22,negative
btc_00000401,2024-01-06 08:28:21,Long-term Bitcoin holders not selling 🔒 🎯,bear_market,46,16,neutral
btc_00000402,2024-01-06 08:20:49,DCA into Bitcoin = winning strategy 📊 🔥,alt_hunter,285,44,positive
btc_00000403,2024-01-06 08:12:49,Analyzing Bitcoin chart patterns today 📈,crypto_analyst,34,19,neutral
btc_00000404,2024-01-06 08:59:16,"Bitcoin scam, government will ban it! ⚠️ ⚡",nft_collector,284,60,negative
btc_00000405,2024-01-06 08:48:26,"Bearish on Bitcoin, downtrend confirmed 🐻",crypto_bull,136,44,negative
btc_00000406,2024-01-06 09:13:42,Smart money accumulating Bitcoin quietly 👀,technical_ta,145,41,positive
btc_00000407,2024-01-06 09:12:51,Bitcoin adoption growing massively! Bullish 📊 🚨,diamond_hands,330,77,positive
btc_00000408,2024-01-06 09:37:30,Bitcoin hash ribbons indicating mining ban signal 💯,btc_hodler,30,12,neutral
btc_00000409,2024-01-06 09:24:03,Bitcoin overvalued at current prices! Correction needed ⬇️,sats_stacker,194,25,negative
